user_id,Count,report_weight,Last_update_date,Date,date_of_birth,sex,current_height,current_weight,diet_type,activity_level
60,248,60,1481565600,1481565600,572551200,0,157,56.1,0,0
60,248,60,1481824800,1481824800,572551200,0,157,56.1,0,0
60,248,60,1484503200,1484503200,572551200,0,157,56.1,0,0
60,248,57,1484589600,1484589600,572551200,0,157,56.1,0,0
60,248,56,1484676000,1484676000,572551200,0,157,56.1,0,0
60,248,60,1484762400,1484762400,572551200,0,157,56.1,0,0
60,248,60,1484848800,1484848800,572551200,0,157,56.1,0,0
60,248,60,1484935200,1484935200,572551200,0,157,56.1,0,0
60,248,60,1485108000,1485108000,572551200,0,157,56.1,0,0
60,248,57,1485280800,1485280800,572551200,0,157,56.1,0,0
60,248,60,1485367200,1485367200,572551200,0,157,56.1,0,0
60,248,60,1485712800,1485712800,572551200,0,157,56.1,0,0
60,248,56,1485799200,1485799200,572551200,0,157,56.1,0,0
60,248,60,1485885600,1485885600,572551200,0,157,56.1,0,0
60,248,60,1486922400,1486922400,572551200,0,157,56.1,0,0
60,248,60,1487008800,1487008800,572551200,0,157,56.1,0,0
60,248,60,1487095200,1487095200,572551200,0,157,56.1,0,0
60,248,60,1487181600,1487181600,572551200,0,157,56.1,0,0
60,248,60,1487268000,1487268000,572551200,0,157,56.1,0,0
60,248,60,1488304800,1488304800,572551200,0,157,56.1,0,0
60,248,60,1488391200,1488391200,572551200,0,157,56.1,0,0
60,248,60,1488477600,1488477600,572551200,0,157,56.1,0,0
60,248,60,1489341600,1489341600,572551200,0,157,56.1,0,0
60,248,60,1489428000,1489428000,572551200,0,157,56.1,0,0
60,248,60,1490032800,1490032800,572551200,0,157,56.1,0,0
60,248,60,1506967200,1506967200,572551200,0,157,56.1,0,0
60,248,60,1509127200,1509127200,572551200,0,157,56.1,0,0
60,248,58,1511546400,1511546400,572551200,0,157,56.1,0,0
60,248,57,1511632800,1511632800,572551200,0,157,56.1,0,0
60,248,57,1511719200,1511719200,572551200,0,157,56.1,0,0
60,248,56,1511805600,1511805600,572551200,0,157,56.1,0,0
60,248,56,1511978400,1511978400,572551200,0,157,56.1,0,0
60,248,56,1512064800,1512064800,572551200,0,157,56.1,0,0
60,248,56,1512151200,1512151200,572551200,0,157,56.1,0,0
60,248,56,1512237600,1512237600,572551200,0,157,56.1,0,0
60,248,56,1512324000,1512324000,572551200,0,157,56.1,0,0
60,248,56,1512410400,1512410400,572551200,0,157,56.1,0,0
60,248,56,1512583200,1512583200,572551200,0,157,56.1,0,0
60,248,56,1513015200,1513015200,572551200,0,157,56.1,0,0
60,248,56,1513447200,1513447200,572551200,0,157,56.1,0,0
60,248,56,1513620000,1513620000,572551200,0,157,56.1,0,0
87,68,51,1452286800,1452286800,799275600,1,165,55.3,1,2
